,Client ID,Name,Legal Name,Start Date,Street #,Street Name,State,Zip,Lat,Lon,Accuracy,Category,Neighborhood
445,199901200003,Sunoco #7279,Sunoco Inc R&M,1/12/1999,3505,Library Rd,PA,15234.0,40.366409,-80.014537,9.0,Convenience Store,
446,35682,Sunoco #7353,Sunoco Inc R&M,6/17/1984,300,Grant Av,PA,15209.0,40.479566,-79.972147,9.0,Convenience Store,
447,38467,Sunoco #7359,Sunoco Inc R&M,9/20/1984,5600,Wm Flynn Hwy,PA,15044.0,40.636567,-79.942271,9.0,Convenience Store,
448,40543,Sunoco #7374,Sunoco Inc R&M,2/24/1986,4638,Clairton Blvd,PA,15236.0,40.355642,-79.980084,9.0,Convenience Store,
449,53007,Sunoco #7375,Sunoco Inc R&M,12/8/1994,310,Cedar Ave,PA,15212.0,40.45136,-80.000589,9.0,Convenience Store,East Allegheny
450,46335,Sunoco #7414,Sunoco Inc R&M,2/5/1992,4528,OHighwayo River Blvd,PA,15202.0,40.492161,-80.061419,9.0,Convenience Store,
451,54363,Sunoco #7416,Sunoco Inc R&M,9/28/1995,900,Butler St,PA,15223.0,40.511533,-79.946579,9.0,Convenience Store,
452,40118,Sunoco #7501,Sunoco Inc R&M,10/24/1985,521,Lincoln Hwy,PA,15112.0,40.384197,-79.823629,9.0,Convenience Store,
453,53708,Sunoco #7508,Sunoco Inc R&M,6/22/1995,1001,WasHighwayngton Pikeke,PA,15017.0,40.364368,-80.109853,9.0,Convenience Store,
454,200206040002,Sunoco / Banksville,SGII Pittsburgh,5/23/2002,1721,Banksville Rd,PA,15216.0,40.408932,-80.031892,9.0,Convenience Store,Beechview
455,53171,Sunoco / Brookline,,2/17/1995,533,Brookline Blvd,PA,15226.0,40.395893,-80.022597,9.0,Convenience Store,Brookline
456,199908100001,Sunoco A Plus #7517,Sunoco Inc R&M,8/3/1999,3299,Saw Mill Run Blvd,PA,15227.0,40.375975,-79.983538,9.0,Convenience Store,
457,34670,Sunoco A Plus Mini Market,Arco Inc,6/17/1984,3100,W Liberty Av,PA,15216.0,40.391603,-80.038999,9.0,Convenience Store,
458,57717,Sunoco A Plus Mini Market,Triisha-Neel Inc,9/25/1998,7701,Penn Ave,PA,15221.0,40.446748,-79.893321,9.0,Convenience Store,Point Breeze North
459,45763,Sunoco A Plus Mini Market,Vini Corp,4/26/1990,104,Clairton Blvd,PA,15236.0,40.338699,-79.959854,9.0,Convenience Store,
460,52337,Sunoco A Plus Mini Market,Sgii Group LLC,7/27/1994,514,N Highwayghland Ave,PA,15206.0,40.466264,-79.922323,9.0,Convenience Store,East Liberty
461,200406110002,Sunoco A Plus Mini Market #7372,Tnck Inc,6/9/2004,7403,WasHighwayngton Ave,PA,15218.0,40.420313,-79.889086,9.0,Convenience Store,
462,56386,Sunoco A Plus Mini Mart,Athwal Petroleum Inc,4/22/1997,427,Brownsville Rd,PA,15210.0,40.412254,-79.989191,9.0,Convenience Store,
463,200606050011,Sunoco A Plus Mini Mart,MSPG Inc,5/26/2006,1969,Lincoln Wa,PA,15131.0,40.339782,-79.810729,9.0,Convenience Store,
464,200407010001,Sunoco A Plus Mini Mart,S G II Centre Ave,6/25/2004,2350,Centre Ave,PA,15213.0,40.445465,-79.972421,9.0,Convenience Store,Middle Hill
465,200301160011,Sunoco A Plus Mini Mart #6968,Sunoco Inc R&M,1/14/2003,600,Rodi Rd,PA,15235.0,40.449297,-79.827395,9.0,Convenience Store,
466,54740,Sunoco A-Plus Mini Market #7485,Sunoco Inc R&M,1/31/1996,4779,Liberty Ave,PA,15224.0,40.46105,-79.947308,9.0,Convenience Store,Bloomfield
467,201605100001,Sunoco Choice Tobacco & Food Mart,Sanuf United Inc,5/3/2016,1855,Haymaker Rd,PA,15146.0,40.39172,-79.765819,9.0,Convenience Store,
468,200008040001,Sunoco Mini Market,Tejas Oil & Gas Inc,7/4/2000,9100,Perry Hwy,PA,15237.0,40.572347,-80.036602,9.0,Convenience Store,
469,200506150007,Sunoco Mini Mart,Nina's Mini Mart,6/2/2005,6700,University Blvd,PA,15108.0,40.51784,-80.220393,9.0,Convenience Store,
470,200604200009,Sunoco Mini Mart,Athwal Petroleum Inc,4/14/2006,1643,Arlington Ave,PA,15210.0,40.417998,-79.986695,9.0,Convenience Store,South Side Slopes
471,200703230001,Sunoco Mini Mart #0364070303,Gautam Patel,3/21/2007,127,Mcmurray Rd,PA,15241.0,40.326526,-80.065544,9.0,Convenience Store,
472,200011150003,Sunrise Sunoco A Plus,Omshiva Enterprises Inc,11/6/2000,1329,Babcock Blvd,PA,15209.0,40.495733,-79.97691,9.0,Convenience Store,
473,201201170004,Super Mart,USMA United Enterprise Inc,1/11/2012,1761,Pikene Hollow Rd,PA,15136.0,40.475685,-80.100421,9.0,Convenience Store,
474,57499,Super One Convience Store,,7/9/1998,2601,S Braddock Ave,PA,15218.0,40.415715,-79.876671,9.0,Convenience Store,
475,53205,Super Stop,Super Stop Convenience Stores Corp,2/28/1995,430,Kenmawr Ave,PA,15104.0,40.41182,-79.876268,9.0,Convenience Store,
476,200902040006,Taste Buds Convenience Store,Marks Inc,1/29/2009,1,Virginia Ave,PA,15211.0,40.429072,-80.00699,9.0,Convenience Store,Mount Washington
477,201105130004,The Elliott's Town Market,Lathia Investments LLC,5/5/2011,928,Chartiers Av,PA,15220.0,40.444006,-80.04029,9.0,Convenience Store,Elliott
478,36378,TJ's Deli Mart #1,Kehm Oil Co,6/17/1984,357,Lincoln Av,PA,15057.0,40.371517,-80.229326,9.0,Convenience Store,
479,48301,Today's Market,,4/1/1992,612,Allegheny River Blvd,PA,15139.0,40.51945,-79.842297,9.0,Convenience Store,
480,200401220004,Tokyo Japanese Food Store,Tsuda LTD,11/28/2003,5855,Ellsworth Ave,PA,15232.0,40.457633,-79.929286,9.0,Convenience Store,Shadyside
481,200606010008,Trail View,Shree Vinayak Inc,5/22/2006,209,Industry Rd,PA,15018.0,40.272498,-79.797693,9.0,Convenience Store,
482,201406120010,Triangle Mart,,5/1/2014,101,Amanda St,PA,15210.0,40.414525,-79.988346,9.0,Convenience Store,Knoxville
483,200505090004,Uni-Mart,Jallad Inc,5/4/2005,852,5th Av,PA,15108.0,40.518311,-80.167154,9.0,Convenience Store,
484,200504070009,Uni-Mart,Ying Mart Inc,4/5/2005,1926,Brownsville Rd,PA,15210.0,40.395132,-79.987094,9.0,Convenience Store,Carrick
485,200912100006,Uni-Mart,Akshar Convenience Corp,11/30/2009,298,Knoedler Rd,PA,15236.0,40.341799,-79.981533,9.0,Convenience Store,
486,201002120013,Uni-Mart,Hakazi Inc,2/1/2010,101,Fern Hollow Rd,PA,15108.0,40.520986,-80.192876,9.0,Convenience Store,
487,201307160014,Uni-Mart,Snt United Inc,7/9/2013,2321,Worton Blvd,PA,15122.0,40.360136,-79.87158,9.0,Convenience Store,
488,201003230002,Uni-Mart,Nilkanth Convenience Corp,3/17/2010,1601,Lowrie St,PA,15212.0,40.462532,-79.982963,9.0,Convenience Store,Troy Hill
489,201601110006,Uni-Mart,Jay Shakit LLC,1/7/2016,830,Allegheny River Blvd,PA,15139.0,40.524583,-79.840752,9.0,Convenience Store,
490,200802130005,Uni-Mart #94634,,2/11/2008,748,Brownsville Rd,PA,15210.0,40.408719,-79.991558,9.0,Convenience Store,Knoxville
491,201007300001,Up Town Minimart,Pashupati Nath LLC,7/23/2010,1800,Forbes Av,PA,15219.0,40.437327,-79.981323,9.0,Convenience Store,Bluff
492,201407230001,Valero / Sitaram Oil Corporation,Shree Sitaram Enterprise Inc,7/18/2014,2000,Braddock Av,PA,15218.0,40.422065,-79.88589,9.0,Convenience Store,
493,200706080001,Valero Gas / Bethel Park,Nihu Enterprise,6/4/2007,3405,South Park Rd,PA,15102.0,40.321473,-80.057088,9.0,Convenience Store,
494,201507290002,Valero Provost,Siterom Enterprise Inc,7/21/2015,244,Provost Rd,PA,15227.0,40.37529,-79.994278,9.0,Convenience Store,
495,201001060016,Verona Exxon,Allegheny River Corp,12/22/2009,4901,Allegheny River Blvd,PA,15147.0,40.485246,-79.856075,9.0,Convenience Store,
496,201504230005,Verona Sunoco,Shree Ambika Inc,4/15/2015,280,Hulton Rd,PA,15147.0,40.489132,-79.819982,9.0,Convenience Store,
497,200010300008,Vitamin Gallery,Allegheny 79ers Inc,10/20/2000,880,Butler St,PA,15223.0,40.511559,-79.945112,9.0,Convenience Store,
498,200101160005,W B Convenience,Winters Business Corp,12/4/2000,801,W Main St,PA,15106.0,40.401268,-80.095411,9.0,Convenience Store,
499,41112,Wagner's Market,Wagner's Market Inc,7/9/1986,4978,Middle Rd,PA,15044.0,40.605057,-79.926116,9.0,Convenience Store,
500,200707020007,Walgreens #09043,Walgreen Eastern Co Inc,6/19/2007,1701,Wm Flynn Hwy,PA,15116.0,40.538724,-79.963405,9.0,Convenience Store,
501,200605260007,Walgreens #09281,Walgreen Eastern Co Inc,5/3/2006,5956,Centre Av,PA,15206.0,40.459326,-79.926757,9.0,Convenience Store,Shadyside
502,200708220009,Walgreens #10282,Walgreen Eastern Co Inc,8/13/2007,30,Pikene Creek Rd,PA,15090.0,40.58623,-80.043109,9.0,Convenience Store,
503,200807250002,Walgreens #10917,Walgreen Eastern Co Inc,7/18/2008,6906,University Blvd,PA,15108.0,40.517729,-80.221197,9.0,Convenience Store,
504,200510270002,Walgreens #9345,Walgreen Eastern Co Inc,10/25/2005,10707,Frankstown Rd,PA,15235.0,40.461125,-79.841874,9.0,Convenience Store,
505,200611270008,Walgreens #9803,Walgreen Eastern Co Inc,11/17/2006,324,Hulton Rd,PA,15139.0,40.525375,-79.841699,9.0,Convenience Store,
506,56195,Welmart,Storage Centers Inc,1/31/1997,200,Alter Rd,PA,15065.0,40.667086,-79.712426,9.0,Convenience Store,
507,201311180001,West Liberty BP,,1/28/2013,1829,Liberty Ave,PA,15226.0,40.405626,-80.018414,9.0,Convenience Store,Brookline
508,201107250006,West View Shell,S Corp,7/18/2011,411,Perry Highway,PA,15229.0,40.4167,-77.197887,9.0,Convenience Store,
509,201403130001,West View Sunoco,Kesari Petro Inc,3/12/2014,100,Rochester Rd,PA,15229.0,40.520554,-80.025232,9.0,Convenience Store,
510,201406230007,Wm Penn Hwy Sunoco,R & D Ventures Inc,6/18/2014,3406,Wm Penn Hwy,PA,15235.0,40.430551,-79.81547,9.0,Convenience Store,
511,200410180001,WN Grocery,,10/8/2004,1018,W North Ave,PA,15233.0,40.453283,-80.020292,9.0,Convenience Store,Manchester
512,201407280005,Zoscak's Food Market,Harneet Singh Enterprise Inc,7/22/2014,319,Ann St,PA,15132.0,40.350695,-79.874877,9.0,Convenience Store,
513,45034,Zozos Marathon,Zozos Enterprises Inc,8/16/1989,8716,Peebles Rd,PA,15237.0,40.567233,-80.007372,9.0,Convenience Store,
514,200704260001,GetGo #3137,Giant Eagle Inc,4/26/2007,,8-A Quaker Village ShopPikeng Center,PA,15056.0,,,,Convenience Store,
515,Client ID,Aldi #92,Aldi Inc,8/18/2015,5239,Brownsville Rd,PA,15236.0,40.342387,-79.984112,9.0,Supermarket,
516,201508270013,Aldi,Aldi Inc,9/22/2015,7350,Saltsburg Rd,PA,15235.0,40.477243,-79.785988,9.0,Supermarket,
517,201509280005,Aldi #56,Aldi Inc,7/17/2006,2348,Ardmore Blvd,PA,15221.0,40.415887,-79.848706,9.0,Supermarket,
518,200607310002,Aldi #68,Aldi Inc,7/16/2010,4578,Wm Flynn Hi,PA,15101.0,40.571191,-79.952845,3.0,Supermarket,
519,201007230007,Aldi #72,Aldi Inc,11/18/2010,3089,Sussex Av,PA,15226.0,40.383771,-80.014178,9.0,Supermarket,
520,201011190002,Aldi #81,Aldi Inc,1/13/2015,3013,Washington Pi,PA,15017.0,40.173242,-80.24199,9.0,Supermarket,
521,201501150001,Aldi #89,Aldi Inc,9/15/2015,300,Eden Park Bo,PA,15132.0,40.34505,-79.84648,3.0,Supermarket,
522,201509170002,Aldi #93,Aldi Inc,7/29/2015,7221,Mcknight Rd,PA,15237.0,40.536931,-80.013056,9.0,Supermarket,
523,201507270008,Aldi Store #97,Aldi Inc,10/21/2015,127,7th Av,PA,15120.0,40.407339,-79.912407,9.0,Supermarket,
524,201511020011,Aldi #96,Aldi Inc Saxonburgh Div,8/19/2015,1160,Washington Av,PA,15106.0,40.397454,-80.085297,9.0,Supermarket,
525,201508140001,Shop 'n Save #1076 Mt. Washington,"B C Hanna Foods, Inc",5/13/1984,125,Virginia Av,PA,15211.0,40.429437,-80.008009,9.0,Supermarket,Mount Washington
526,37868,Giant Eagle #605 Elizabeth Township,BLB Food Inc,9/16/1988,800,Mckeesport Rd,PA,15037.0,40.27992,-79.875571,9.0,Supermarket,
527,44034,Giant Eagle #652,Brickers LLC,8/29/2008,318,Cedar Ave,PA,15212.0,40.451602,-79.999575,9.0,Supermarket,East Allegheny
528,200809190016,Shop 'n Save #0212100,CCM Foods LLC,9/7/2002,4548,Broadway Bo,PA,15146.0,22.335921,114.139154,5.0,Supermarket,
529,200209130006,Costco #332,Costco Wholesale Corp,7/1/2002,202,Costco Dr,PA,15205.0,40.458793,-80.16586,9.0,Supermarket,
530,200207230002,Costco #649,Costco Wholesale Corp,3/2/2007,501,W Waterfront Dr,PA,15120.0,40.402736,-79.921653,9.0,Supermarket,
531,200703140001,Save A Lot / North Versailles,Deb Joe LLC,2/20/2007,355,Lincoln Hwy,PA,15137.0,40.382204,-79.819697,9.0,Supermarket,
532,200702260003,Whitehall Asian Supermarket,Dhari Lal Dhital,4/20/2012,1406,Radford Rd,PA,15227.0,40.363877,-79.967841,8.0,Supermarket,
533,201204270004,Donatelli's Italian Food Center,Donatelli's Italian Food Center Inc,7/29/1988,4711,Liberty Ave,PA,15224.0,40.46207,-79.949355,9.0,Supermarket,Bloomfield
534,43796,Shop 'n Save,DTJ Foods,7/27/1999,450,56th St,PA,15201.0,40.483141,-79.948537,9.0,Supermarket,Upper Lawrenceville
535,199908020002,East End Food Co-Op,East End Food Co-Op Inc,5/8/1986,7516,Meade St,PA,15208.0,40.448199,-79.895475,9.0,Supermarket,Point Breeze North
536,40781,Kuhn's Market #7,Franklin Square L LP,11/25/1997,825,Beaver Grade Rd,PA,15108.0,40.517576,-80.216199,9.0,Supermarket,
537,56970,Kuhn's Market,Franklin Square LLP,3/3/2006,4801,Mcknight Rd,PA,15237.0,40.522828,-80.006531,9.0,Supermarket,
538,200603100004,Kuhn's Market,Franklin Square LLP,10/26/2005,745,Ingomar Rd,PA,15127.0,40.593769,-80.006113,8.0,Supermarket,
539,200511020009,Kuhn's Market,Franklin Square LLP,7/30/2008,700,Beulah Rd,PA,15145.0,40.427119,-79.834796,9.0,Supermarket,
540,200808180002,Family Food Center,GHI Mi Rey Khada,5/4/2015,2104,Brownsville Rd,PA,15210.0,40.39314,-79.986896,9.0,Supermarket,Carrick
541,201505110006,Giant Eagle #6379,Giant Eagle Corp,2/3/2000,420,E Waterfront Dr,PA,15120.0,40.412485,-79.910258,8.0,Supermarket,
542,200002100005,Giant Eagle #0004,Giant Eagle Inc,6/17/1984,5055,Library Rd,PA,15102.0,40.33883,-80.024575,9.0,Supermarket,
543,2154,Giant Eagle #0015,Giant Eagle Inc,11/3/2013,1701,Lincoln Hi,PA,15137.0,40.371962,-79.786944,3.0,Supermarket,
544,201311010007,Giant Eagle #0052,Giant Eagle Inc,11/3/1998,132,Ben Avon Heights Rd,PA,15237.0,40.521533,-80.069181,9.0,Supermarket,
545,57792,Giant Eagle #0073,Giant Eagle Inc,3/4/1997,9901,Mountain View Dr,PA,15122.0,40.33967,-79.949746,9.0,Supermarket,
546,56268,Giant Eagle #068,Giant Eagle Inc,6/19/2011,5990,University Bo,PA,15108.0,40.491695,-80.198665,3.0,Supermarket,
547,201106270010,Giant Eagle #17,Giant Eagle Inc,6/17/1984,6320,Shakespeare St,PA,15206.0,40.460094,-79.923852,5.0,Supermarket,Shadyside
548,1878,Giant Eagle #2,Giant Eagle Inc,3/2/1995,1800,Mckees Rocks Rd,PA,15136.0,40.467816,-80.097642,9.0,Supermarket,
549,53202,Giant Eagle #24,Giant Eagle Inc,7/24/2014,3239,Washington Pi,PA,15017.0,40.173242,-80.24199,9.0,Supermarket,
550,201407290004,Giant Eagle #25,Giant Eagle Inc,6/17/1984,1029,West View Park Dr,PA,15229.0,40.516789,-80.038918,9.0,Supermarket,
551,34317,Giant Eagle #29,Giant Eagle Inc,2/4/2014,1356,Hoffman Bo,PA,15122.0,40.350968,-79.913673,3.0,Supermarket,
552,201402070004,Giant Eagle #31,Giant Eagle Inc,1/1/1980,5260,Grove Road,PA,15236.0,40.357456,-80.002268,9.0,Supermarket,
553,33543,Giant Eagle #35,Giant Eagle Inc,2/25/1985,1717,Cochran Rd,PA,15220.0,40.392634,-80.065436,9.0,Supermarket,
554,39025,Giant Eagle #37,Giant Eagle Inc,6/17/1984,,Quaker Village Shopping Center,PA,15056.0,40.561532,-80.205346,5.0,Supermarket,
555,2811,Giant Eagle #38,Giant Eagle Inc,3/1/1962,1901,Murray Av,PA,15217.0,40.435676,-79.92248,9.0,Supermarket,Squirrel Hill South
556,1880,Giant Eagle #45,Giant Eagle Inc,6/17/1984,9805,Mcknight Rd,PA,15237.0,40.584311,-80.038848,9.0,Supermarket,
557,2051,Giant Eagle #47 / Market District Robinson,Giant Eagle Inc,10/27/2009,100,Settlers Ridge Center Dr,PA,15205.0,40.440641,-80.149132,5.0,Supermarket,
558,200910280001,Giant Eagle #60,Giant Eagle Inc,12/4/1998,4010,Monroeville Bo,PA,15146.0,40.432471,-79.751203,3.0,Supermarket,
559,57877,Giant Eagle #61,Giant Eagle Inc,6/10/1991,2021,Wharton St,PA,15203.0,40.431009,-79.976705,9.0,Supermarket,South Side Flats
560,38879,Giant Eagle #63,Giant Eagle Inc,1/1/1984,4250,Murray Ave,PA,15217.0,40.422266,-79.929584,9.0,Supermarket,Greenfield
561,1881,Giant Eagle #64,Giant Eagle Inc,6/17/1984,3812,O'Neil Blvd,PA,15132.0,40.347243,-79.83109,9.0,Supermarket,
562,2370,Giant Eagle #65,Giant Eagle Inc,6/17/1984,4110,Brighton Rd,PA,15212.0,40.489185,-80.044203,9.0,Supermarket,
563,2050,Giant Eagle #67,Giant Eagle Inc,6/22/1987,8080,Mcknight Rd,PA,15237.0,40.557915,-80.023156,8.0,Supermarket,
564,42412,Giant Eagle #74,Giant Eagle Inc,6/17/1984,1165,Mckinney Lane #100,PA,15220.0,40.211943,-76.769826,8.0,Supermarket,
565,35578,Giant Eagle #76,Giant Eagle Inc,1/2/1979,4680,Old Wm Penn Hwy,PA,15146.0,40.438817,-79.741022,9.0,Supermarket,
566,2901,Giant Eagle #77,Giant Eagle Inc,12/1/1978,254,Yost Bo,PA,15221.0,40.436883,-79.857683,3.0,Supermarket,
567,30226,Giant Eagle #78,Giant Eagle Inc,4/3/1989,230,Rodi Rd,PA,15235.0,40.462359,-79.826919,9.0,Supermarket,
568,2848,Giant Eagle / Market District Pine #43,Giant Eagle Inc,1/30/2009,155,Towne Center Dr,PA,15090.0,40.632132,-80.054286,9.0,Supermarket,
569,200902180008,Giant Eagle / Market District Shadyside #40,Giant Eagle Inc,11/29/1999,5550,Centre Ave,PA,15232.0,40.456537,-79.934434,9.0,Supermarket,Shadyside
570,199912010005,Giant Eagle / Market District South Hills #14,Giant Eagle Inc,7/8/1988,7000,Oxford Dr,PA,15102.0,40.347078,-80.046641,9.0,Supermarket,
571,43711,Giant Eagle / Market District Waterworks #72,Giant Eagle Inc,9/24/1987,910,Freeport Rd,PA,15238.0,40.488233,-79.893913,9.0,Supermarket,Lincoln-Lemington-Belmar
572,42973,Giant Eagle Express #5103,Giant Eagle Inc,5/2/2007,2611,Freeport Rd,PA,15238.0,40.537858,-79.838724,9.0,Supermarket,
573,200705040005,Giant Eagle #18,Giant Eagle Makets Inc,1/13/2011,1671,Butler Plank Rd,PA,15116.0,40.537733,-79.965145,9.0,Supermarket,
574,201012140008,Shop 'n Save / Gibsonia,GLS Supermarkets LLC,7/19/2006,5375,Wm Flynn Hi,PA,15044.0,40.631549,-79.952845,3.0,Supermarket,
575,200607190003,GFS Marketplace,Gordon Food Service Inc,11/17/2006,510,Clairton Blvd,PA,15236.0,40.333786,-79.947122,9.0,Supermarket,
576,200611270006,Gordon Food Service,Gordon Food Service Inc,11/15/2006,3620,Wm Penn Hwy,PA,15146.0,40.431969,-79.800107,9.0,Supermarket,
577,200611170002,Shop 'n Save Penn Hills,Hartley Foods Holding Inc,5/31/1991,2820,Universal Rd,PA,15235.0,40.475924,-79.78621,8.0,Supermarket,
578,47108,Shop 'n Save,Hartley Holding Inc,12/2/1999,2362,Golden Mile Hi,PA,15239.0,40.471465,-79.986641,8.0,Supermarket,Spring Garden
579,199912060001,Giant Eagle #697,Hickman Foods LLC,5/8/2002,9001,Frankstown Rd,PA,15235.0,40.462692,-79.865275,9.0,Supermarket,
580,200205100001,Duquesne Save A Lot,Horizon Management Inc,2/17/2011,9,Duquesne Pz,PA,15110.0,40.374756,-79.846986,9.0,Supermarket,
581,201102220003,Shop 'n Save,J & D Supermarkets LLC,2/22/2006,799,Castle Shannon Bo,PA,15234.0,40.36758,-80.017161,3.0,Supermarket,
582,200603100006,Food Shoppe,J & J Gourmet LLC,5/5/1983,5878,Northumberland St,PA,15217.0,40.441526,-79.920551,9.0,Supermarket,Squirrel Hill North
583,36498,Giant Eagle,Marckisotto Markets Inc,2/27/1991,1705,S Braddock Ave,PA,15218.0,40.425705,-79.886584,9.0,Supermarket,
584,46832,Shop 'n Save - Pines Plaza,Mihelic Foods Inc,10/19/1988,1130,Perry Hi,PA,15237.0,40.401873,-77.019558,8.0,Supermarket,
585,44108,Shop 'n Save / Glenshaw #212403,MJS Foods LLC,11/29/2006,917,Butler St,PA,15116.0,40.51331,-79.950785,5.0,Supermarket,
586,200612060006,Shop 'n Save / Rochester,MJS Foods LLC,9/26/2005,184,Rochester Rd,PA,15229.0,40.519816,-80.018098,9.0,Supermarket,
587,200510120001,Shop 'n Save / Shaler,North Allegheny Foods Inc,6/17/1984,1620,Babcock Bo,PA,15209.0,40.497124,-79.969628,3.0,Supermarket,
588,32725,Shop 'n Save / Century Square,Noss Enterprises,7/18/2006,2381,Mountain View Dr,PA,15122.0,40.344781,-79.946778,9.0,Supermarket,
589,200608010002,Shop 'n Save / Noblestown #2412,Nossokoff Enterprise,3/10/2006,2103,Noblestown Rd,PA,15205.0,40.430663,-80.051961,9.0,Supermarket,Westwood
590,200603230007,Shop 'n Save - Ross's Village,Olympia Park Plaza Shop N Save LLC,12/19/2013,1886,Homeville Rd,PA,15122.0,40.373678,-79.873734,5.0,Supermarket,
591,201312230003,Kuhn's Market,Quality Foods Corp,6/1/1982,1130,Highwood St,PA,15212.0,40.468566,-80.02666,9.0,Supermarket,Marshall-Shadeland
592,35347,Kuhn's Market,Quality Foods Corp,6/17/1984,661,Lincoln Ave,PA,15202.0,40.497135,-80.060313,9.0,Supermarket,
593,36519,Kuhn's Market #4,Quality Foods Corp,10/5/1984,3125,Banksville Rd,PA,15216.0,40.399677,-80.043413,9.0,Supermarket,Banksville
594,38483,Kuhn's Market,Quality Foods Corporation,12/2/2015,2412,Ferguson Rd,PA,15101.0,40.554967,-79.972178,9.0,Supermarket,
595,201512160006,Shop 'n Save,Rajel's Foods LLC,8/11/2014,5001,Library Rd,PA,15102.0,40.341084,-80.024743,9.0,Supermarket,
596,201408190004,Shop 'n Save - Wilkins Twp,Rojels Foods LLC,8/17/2014,3335,Wm Penn Hi,PA,15235.0,40.43292,-79.817603,9.0,Supermarket,
597,201408250004,Shop 'n Save #0212404 Imperial,Rojels Foods LLC,2/21/2006,600,Market Place Dr,PA,15071.0,40.440192,-80.241214,9.0,Supermarket,
598,200602230004,Giant Eagle #646,Romark Foods Inc,8/1/1996,51,Walsh Rd,PA,15205.0,40.440451,-80.072306,9.0,Supermarket,
599,55556,Shop 'n Save - Hill District,Ross's Market LLC,10/17/2013,1850,Centre Av,PA,15219.0,40.442146,-79.981719,9.0,Supermarket,Crawford-Roberts
600,201310220010,Sam's Club #4952,Sam's East Inc,1/25/2006,2000,Village Center Dr,PA,15084.0,40.565722,-79.803982,9.0,Supermarket,
601,200601310002,Sam's Club #6575,Sam's East Inc,10/7/1996,249,Summit Park Dr,PA,15275.0,40.449585,-80.177954,9.0,Supermarket,
602,55897,Sam's Club #6677,Sam's East Inc,2/7/1994,3621,Wm Penn Hwy,PA,15146.0,40.436431,-79.799629,9.0,Supermarket,
603,51243,Sam's Club #6678,Sam's East Inc,5/25/2006,289,Mt Nebo Pointe Dr,PA,15237.0,40.534232,-80.067889,9.0,Supermarket,
604,200606190003,Sam's Club #6679,Sam's East Inc,7/29/2004,2251,Century Dr,PA,15122.0,40.343793,-79.949018,9.0,Supermarket,
605,200408050009,Save A Lot,Scozio Foods LLC,12/10/1998,4313,Walnut St,PA,15132.0,40.321825,-79.834567,9.0,Supermarket,
606,57873,Giant Eagle Store #600,Scozio Supermarkets Inc,5/19/1994,2001,Lincoln Wa,PA,15131.0,40.337364,-79.805396,9.0,Supermarket,
607,51792,Giant Eagle #641,Seven-Z Ent Inc,11/1/1986,1025,Washington Pike,PA,15017.0,40.367163,-80.110119,9.0,Supermarket,
608,42635,Wilkinsburg Save A Lot,Shay & Tay Inc,2/21/2007,725,Ross St,PA,15221.0,40.442803,-79.884174,9.0,Supermarket,
609,200702210003,Shop 'n Save / Brownsville Road,Shop N Save,6/18/1984,1119,Brownsville Rd,PA,15210.0,40.404781,-79.990531,8.0,Supermarket,Carrick
610,38008,Shop 'n Save,Shop N' Save,9/13/2006,4313,Walnut St,PA,15132.0,40.321825,-79.834567,9.0,Supermarket,
611,200609250001,Shop 'n Save / Heidelberg,Sorbara & Son LP,8/28/2006,2100,Washington Pi,PA,15106.0,40.173242,-80.24199,9.0,Supermarket,
612,200608300002,Giant Eagle #1691,Super 8 Corp,10/7/1992,400,Northtowne Sq,PA,15044.0,40.636471,-79.941762,9.0,Supermarket,
613,49211,Shop 'n Save,Super Dollar #62205,1/1/1970,4647,Buttermilk Hollow Rd,PA,15122.0,40.361016,-79.906553,9.0,Supermarket,
614,35607,Target #2757,Target,8/24/2011,6231,Penn Av,PA,15206.0,40.460909,-79.921909,9.0,Supermarket,East Liberty
615,201106210018,Target #2787,Target Stores,2/7/2013,201,South Hills Village,PA,15241.0,40.340135,-80.054802,8.0,Supermarket,
616,201302150004,Shop 'n Save / Russellton,Thomas Beter Inc,1/1/1980,908,Little Deer Creek Valley Rd,PA,15076.0,40.60823,-79.833146,9.0,Supermarket,
617,25315,Trader Joe's #624,Trader Joe's,3/13/2015,9020,Covenant Av,PA,15237.0,40.570437,-80.022243,9.0,Supermarket,
618,201503090008,Trader Joe's #638,Trader Joe's Co,10/16/2006,6343,Penn Ave,PA,15206.0,40.459303,-79.919178,9.0,Supermarket,East Liberty
619,200610180001,Trader Joe's #630,Trader Joe's East Inc,10/14/2011,1630,Washington Rd. Ste 1,PA,15228.0,40.351139,-80.051011,9.0,Supermarket,
620,201110190002,Giant Eagle #695,Verona Foods Inc,8/29/1991,200,Allegheny River Bo,PA,15147.0,40.498933,-79.818468,3.0,Supermarket,
621,47614,Wal-Mart Super Center #2281,Wal-Mart Stores Inc,8/7/2003,2351,Century Dr,PA,15122.0,40.341762,-79.946461,9.0,Supermarket,
622,200308190003,Wal-Mart Super Center #2300,Wal-Mart Stores Inc,10/24/1996,250,Summit Park Dr,PA,15275.0,40.447712,-80.176111,9.0,Supermarket,
623,55920,Wal-Mart Super Center #2588,Wal-Mart Stores Inc,1/25/1999,100,Wal-Mart Dr,PA,15137.0,40.38722,-79.8247,9.0,Supermarket,
